URL,Status
https://www.nytimes.com/interactive/2023/08/15/us/politics/trump-georgia-indictment-annotated.html,200
https://www.nytimes.com/interactive/2023/11/21/books/notable-books.html,200
https://www.nytimes.com/2024/02/17/world/europe/ukraine-avdiivka-withdraw-despair.html,200
https://www.nytimes.com/2024/02/16/nyregion/trump-civil-fraud-trial-ruling.html,200
https://www.nytimes.com/2024/02/18/movies/baftas-winners-2024-oppenheimer.html,200
https://www.nytimes.com/1984/04/08/magazine/the-expanding-empire-of-donald-trump.html,200
https://www.nytimes.com/2024/02/10/us/politics/trump-nato-russia.html,200
https://www.nytimes.com/interactive/2023/06/09/us/trump-indictment-document-annotated.html,200
https://www.nytimes.com/2024/01/28/nyregion/donald-trump-finances-carroll-trial.html,200
https://www.nytimes.com/2024/02/18/business/economy/natural-assets.html,200
https://www.nytimes.com/2017/07/09/movies/spider-man-homecoming-box-office.html,200
https://www.nytimes.com/2024/02/18/dining/sprightly-speedy-chicken-saltimbocca.html,200
https://www.nytimes.com/2022/08/26/us/politics/trump-documents-search-timeline.html,301
https://www.nytimes.com/2023/08/16/us/politics/woman-arrested-death-threat-judge-chutkan.html,200
https://www.nytimes.com/2024/02/12/us/politics/senate-ukraine-aid.html,200
https://www.nytimes.com/2021/03/29/us/politics/mike-pompeo-2024.html,200
https://www.nytimes.com/vi-assets/static-assets/vendor-e8b61fe9fc86398d03f4.js,200
https://www.nytimes.com/2018/03/13/us/politics/pompeo-cia-trump-secretary-of-state.html,200
https://www.nytimes.com/2023/02/18/world/europe/chinese-official-us-balloon-response-ukraine-war.html,200
https://www.nytimes.com/2024/02/08/us/biden-documents-investigation-report-takeaways.html,200
https://www.nytimes.com/2022/09/21/nyregion/trump-fraud-lawsuit-ny.html,200
https://www.nytimes.com/vi-assets/static-assets/ios-iphone-114x144-080e7ec6514fdc62bcbb7966d9b257d2.png,200
https://www.nytimes.com/2024/02/13/movies/the-space-race-review.html,200
https://www.nytimes.com/2024/02/04/world/middleeast/gaza-photos-israel-war.html,200
https://www.nytimes.com/2023/07/19/nyregion/trump-hush-money-case-court.html,200
https://www.nytimes.com/2023/12/08/us/politics/trump-gag-order-election-case.html,200
https://www.nytimes.com/2024/02/14/us/politics/house-republicans-congress-suozzi.html,200
https://www.nytimes.com/2020/05/16/us/politics/linick-investigation-pompeo.html,200
https://www.nytimes.com/interactive/2023/us/trump-investigations-charges-indictments.html,200
https://www.nytimes.com/2021/01/18/us/politics/mike-pompeo-secretary-of-state.html,200
https://www.nytimes.com/2024/02/17/world/europe/zelensky-ukraine-russia.html,200
https://www.nytimes.com/2023/07/30/us/politics/trump-documents-de-oliveira-nauta.html,200
https://www.nytimes.com/2021/01/03/us/politics/trump-georgia-call-excerpts.html,200
https://www.nytimes.com/vi-assets/static-assets/adslot-b4b9d2f20e2c7d673f63.js,200
https://www.nytimes.com/2022/03/31/movies/morbius-review.html,200
https://www.nytimes.com/2024/02/18/nyregion/rikers-island-authors.html,200
https://www.nytimes.com/2023/04/13/nyregion/trump-letitia-james-deposition.html,200
https://www.nytimes.com/2023/07/21/us/judge-cannon.html,200
https://www.nytimes.com/2024/02/14/us/politics/mayorkas-impeachment-trial.html,200
https://www.nytimes.com/2020/05/20/us/politics/mike-pompeo-state-inspector-general.html,200
https://www.nytimes.com/2024/02/17/opinion/navalny-death-putin.html,200
https://www.nytimes.com/2021/04/16/us/mike-pompeo-state-department-report.html,200
https://www.nytimes.com/2022/02/19/world/europe/kamala-harris-ukraine-russia.html,200
https://www.nytimes.com/2023/10/22/us/politics/anthony-pratt-donald-trump.html,200
https://www.nytimes.com/2023/06/09/us/politics/trump-indictment-charges-classified-documents.html,200
https://www.nytimes.com/2024/02/18/opinion/redeeming-cans-bottles.html,200
https://www.nytimes.com/2015/10/23/movies/review-the-last-witch-hunter-holding-a-grudge-for-800-years.html,200
https://www.nytimes.com/2024/02/12/us/politics/supreme-court-trump-immunity.html,200
https://www.nytimes.com/2024/02/06/us/politics/trump-immunity-appeals-court.html,200
https://www.nytimes.com/2024/02/15/us/politics/kamala-harris-munich.html,200
https://www.nytimes.com/2024/02/09/us/politics/larry-hogan-senate-maryland.html,200
https://www.nytimes.com/2024/02/18/opinion/long-covid-research-funding.html,200
https://www.nytimes.com/2023/05/19/us/politics/no-labels-president-manchin.html,200
https://www.nytimes.com/2024/02/13/us/politics/ukraine-aid-bill-house.html,200
https://www.nytimes.com/2024/02/12/us/politics/trump-classified-documents-hearing.html,200
https://www.nytimes.com/2023/11/10/us/politics/trump-documents-trial-date.html,200
https://www.nytimes.com/2024/02/15/movies/land-of-bad-review.html,200
https://www.nytimes.com/2024/02/18/us/border-migrant-crisis-arizona.html,200
https://www.nytimes.com/2023/09/09/us/politics/yuscil-taveras-trump-documents-case.html,200
https://www.nytimes.com/article/trump-classified-documents-evidence.html,200
https://www.nytimes.com/2024/02/16/world/europe/aleksei-navalny-wife-munich.html,200
https://www.nytimes.com/2024/01/14/us/politics/nikki-haley-larry-hogan.html,200
https://www.nytimes.com/2024/02/15/books/ed-zwick-by-the-book-interview.html,200
https://www.nytimes.com/2024/02/13/us/politics/congress-discharge-petition-ukraine.html,200
https://www.nytimes.com/2018/10/15/t-magazine/solange-interview.html,200
https://www.nytimes.com/2023/12/13/us/politics/trump-immunity-decision-election-case.html,200
https://www.nytimes.com/2024/02/18/opinion/israel-gaza-palestine-decolonization.html,200
https://www.nytimes.com/2021/01/14/movies/one-night-in-miami-review.html,200
https://www.nytimes.com/vi-assets/static-assets/livePostHeader-387fc009b82b90cba2ed.js,200
https://www.nytimes.com/2020/02/01/us/politics/joe-jill-biden-2020.html,200
https://www.nytimes.com/2018/09/12/nyregion/trump-golf-links-ferry-point-central-park-carousel-ice-rink.html,200
https://www.nytimes.com/interactive/2023/08/18/us/politics/republican-candidates-2024-issues.html,200
https://www.nytimes.com/vi-assets/static-assets/favicon-d2483f10ef688e6f89e23806b9700298.ico,200
https://www.nytimes.com/interactive/2022/12/15/opinion/yellowstone-tv-focus-group.html,200
https://www.nytimes.com/2024/01/21/books/review/the-rebels-clinic-adam-shatz-frantz-fanon.html,200
https://www.nytimes.com/2021/01/20/us/politics/jill-biden-first-lady.html,200
https://www.nytimes.com/2022/04/28/us/politics/trump-michigan-republican-party.html,200
https://www.nytimes.com/interactive/2024/02/08/us/elections/results-nevada-republican-caucus.html,200
https://www.nytimes.com/interactive/2024/us/elections/republican-primary-calendar.html,301
https://www.nytimes.com/interactive/2024/01/15/us/elections/results-iowa-caucus.html,200
https://www.nytimes.com/interactive/2024/01/04/us/january-6-capitol-trump-investigation.html,200
https://www.nytimes.com/2022/06/12/theater/tony-award-winners.html,200
https://www.nytimes.com/2020/08/22/world/europe/aleksei-navalny-germany.html,200
https://www.nytimes.com/interactive/2023/02/09/opinion/transgender-americans-focus-group.html,200
https://www.nytimes.com/vi-assets/static-assets/defaultSiteIndexData-36830ae74314ba2a4b96.js,200
https://www.nytimes.com/2023/12/19/world/europe/navalny-missing-russia-putin.html,200
https://www.nytimes.com/2024/02/11/movies/robert-downey-jr-christopher-nolan-oppenheimer.html,200
https://www.nytimes.com/2023/11/01/us/trump-documents-trial-judge.html,200
https://www.nytimes.com/interactive/2024/01/23/us/elections/results-new-hampshire-republican-primary.html,200
https://www.nytimes.com/2024/02/16/opinion/trump-biden-presidential-fitness.html,200
https://www.nytimes.com/2023/05/31/nyregion/trump-trial-judge-juan-merchan.html,200
https://www.nytimes.com/2024/01/07/movies/golden-globes-winners-list.html,200
https://www.nytimes.com/2011/03/28/business/global/28investor.html,200
https://www.nytimes.com/2024/02/15/business/chocolate-chip-ice-cream.html,200
https://www.nytimes.com/interactive/2024/02/01/magazine/israel-founding-palestinian-conflict.html,200
https://www.nytimes.com/interactive/2023/01/12/opinion/republican-focus-group.html,200
https://www.nytimes.com/2020/12/23/world/europe/russia-navalny-poisoning.html,200
https://www.nytimes.com/2023/12/07/movies/poor-things-review.html,200
https://www.nytimes.com/2023/04/04/nyregion/trump-arraignment-felony-charges.html,200
